,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10
2021-11-30,-0.03556043750000001,-0.0382461875,-0.04830830434782609,-0.0438070625,-0.021969872340425536,-0.021803854166666664,-0.024138499999999997,-0.02479059090909091,-0.027155777777777775,-0.009064232558139533
2021-12-31,0.04375183333333333,0.03156842553191489,0.04976072340425532,0.04920483333333333,0.07198844680851063,0.04657441666666667,0.059221347826086956,0.06154086363636364,0.03500040909090909,-0.029333804347826085
2022-01-31,-0.042563833333333335,-0.029000583333333333,-0.054216531914893604,-0.06909355319148937,-0.08455695744680851,-0.09536457446808509,-0.08977491489361704,-0.06846944680851064,-0.05928631111111111,-0.06895714634146342
2022-02-28,-0.019447645833333332,-0.03487526530612245,-0.0037152291666666657,-0.011136979591836734,-0.021834687499999995,-0.02551666666666667,-0.02499678260869566,-0.020431826086956522,0.00677740425531915,0.017015913043478256
2022-03-31,-0.02915947916666667,0.0119323125,0.019661204081632654,0.0021749795918367364,-0.013040913043478257,0.01665037777777778,0.03766485106382978,0.04158651063829787,0.04354372916666666,0.03132297777777778
2022-04-30,-0.16831700000000002,-0.09330334693877551,-0.09528672340425533,-0.09079660416666664,-0.08875582608695652,-0.08429739583333333,-0.07976935416666665,-0.05774165957446808,-0.0639022391304348,-0.07939547727272726
2022-05-31,-0.03360148979591837,-0.009237729166666667,-0.025485124999999997,0.01083561224489796,-0.01795827083333333,0.00042457142857142894,0.012002510204081631,0.016941177777777778,-0.010245673913043478,0.03793315555555555
2022-06-30,-0.07309410416666666,-0.0927058260869565,-0.08668339130434782,-0.08660085416666667,-0.08337842857142858,-0.08440358333333332,-0.08678295918367349,-0.09193793750000001,-0.08092856250000001,-0.13589974468085106
2022-07-31,0.09868138,0.13152377551020408,0.09835408163265306,0.08561133333333333,0.10155451020408163,0.09689597872340423,0.10644160416666666,0.07795772340425533,0.05535597872340427,0.08791913043478262
2022-08-31,-0.02174855102040816,-0.024798708333333332,-0.029019489361702126,-0.006298346938775509,-0.016506999999999997,-0.04720261363636364,-0.0378736170212766,-0.038294422222222214,-0.011274148936170215,-0.016373479166666666
2022-09-30,-0.11459358333333332,-0.07909435416666667,-0.11356052173913044,-0.09362902127659577,-0.0750779387755102,-0.08911411111111109,-0.09338272916666668,-0.09667048936170214,-0.09547768085106383,-0.08109065217391302
2022-10-31,0.07216006382978724,0.06944286046511627,0.08207922916666667,0.08578776086956522,0.09037340425531916,0.08517775,0.08390478723404257,0.1163018260869565,0.13874179166666667,0.10230742222222224
2022-11-30,0.052181934782608685,0.07833331914893617,0.05759646666666666,0.041799666666666666,0.06102610869565216,0.09380488888888888,0.06452378260869565,0.07013264444444445,0.051916413043478264,0.03254089130434783
2022-12-31,-0.06861893617021277,-0.04442715217391305,-0.02299344680851064,-0.04870651111111112,-0.04848053191489361,-0.06109773333333334,-0.06349663043478261,-0.05829895454545455,-0.05190499999999999,-0.06810295555555555
2023-01-31,0.14255302173913045,0.09471380434782609,0.09234725531914895,0.08895214893617019,0.09489657777777778,0.06904219565217391,0.04072509302325581,0.01709204347826087,0.05173643478260868,0.061341311111111095
2023-02-28,-0.052812083333333336,-0.024047739130434783,-0.02494284782608695,-0.04843887234042553,-0.03194760869565217,-0.015548155555555556,-0.022102652173913048,-0.013728454545454549,-0.03226361363636363,-0.0250015
2023-03-31,0.024036978260869566,0.025314113636363635,-0.021883976744186046,-0.04428702127659575,0.0013443913043478274,-0.003473531914893616,0.01285934782608696,0.0011344222222222228,0.02160946808510638,0.016062239130434787
2023-04-30,0.004126608695652173,0.0004589565217391298,-0.0057272608695652155,0.0029838695652173934,-0.007115627906976743,-0.009424127659574467,0.008872130434782608,0.014075347826086961,-0.010011844444444444,-0.049543711111111104
2023-05-31,-0.014254255319148935,-0.03506958333333334,-0.029529562500000005,-0.015439659574468089,-0.028979659574468086,-0.009872088888888889,-0.019780957446808512,-0.003886851063829785,-0.03646276086956522,-0.03790488636363636
2023-06-30,0.04072364583333333,0.07136308163265305,0.0714181875,0.09996411111111113,0.08962318181818181,0.08707980434782607,0.07925716666666666,0.07436210416666666,0.07053591304347827,0.044638170212765955
2023-07-31,0.029654375,0.056947040816326525,0.06590623913043477,0.024827454545454545,0.042586000000000006,0.04325360869565217,0.06671929787234043,0.013137375000000001,0.027512895833333332,0.03534685106382979
2023-08-31,-0.04321889583333333,-0.048626938775510206,-0.03766219565217391,-0.035425869565217386,-0.05119751063829789,-0.03335265957446808,-0.02148729166666667,-0.025829217391304345,-0.02516004255319149,-0.015539822222222218
2023-09-30,-0.052567375,-0.048126499999999996,-0.04687802083333333,-0.04816669565217392,-0.058795391304347834,-0.057224533333333334,-0.030798395833333336,-0.04237667391304348,-0.045012425531914896,-0.045125391304347826
2023-10-31,-0.09221470833333334,-0.02411955102040816,-0.031087333333333335,-0.038993369565217394,-0.043681489361702124,-0.0390424375,-0.040080723404255315,-0.041955125,-0.04485187234042552,-0.038797733333333334
2023-11-30,0.07717675510204083,0.10095645833333333,0.0879403829787234,0.11892877083333335,0.069646625,0.0935324090909091,0.09736039130434782,0.0877209574468085,0.10645904444444443,0.1169874255319149
2023-12-31,0.034173918367346935,0.08071425,0.08551191489361701,0.08394251063829787,0.08533812499999999,0.07302382978723403,0.08432948936170213,0.09431953488372093,0.07403770212765957,0.05466591304347825
2024-01-31,-0.03186997959183673,-0.04499687500000001,-0.009640934782608695,-0.0009216170212765962,-0.010975958333333334,0.0029348749999999996,0.02023748936170212,0.015954604166666664,0.00222927906976744,0.020054977272727276
2024-02-29,0.06959187234042553,0.043762534883720935,0.048546958333333334,0.07583114893617021,0.02511952173913043,0.062585,0.07245897872340425,0.029237170212765957,0.031271434782608694,0.028317250000000002
2024-03-31,0.05253270212765958,0.046943860465116276,0.05307800000000001,0.04459647916666667,0.04848912765957447,0.018188375,0.03658226086956522,0.047740255319148925,0.03336169565217391,0.031319711111111107
2024-04-30,-0.07386253191489363,-0.04562465217391304,-0.050707954545454556,-0.04240802127659574,-0.04845870833333334,-0.03581723913043478,-0.045844872340425544,-0.0565100425531915,-0.037673088888888887,-0.03214277777777778
2024-05-31,0.021147652173913043,0.03115644444444445,0.029647574468085098,0.012789416666666664,0.022563333333333335,0.01516189583333333,0.0198845,0.027043125,0.02119046808510638,0.023900933333333332
2024-06-30,-0.011400734693877555,-0.013549208333333335,-0.0193894375,-0.023960938775510202,-0.00027867346938775485,0.03808397872340426,0.00010379545454545555,0.011247478260869567,0.014455212765957447,0.004934586956521741
2024-07-31,0.05736516326530612,0.044603250000000004,0.07397161224489797,0.06250771428571428,0.024299914893617013,0.06166695652173914,0.025769448979591835,0.01271927659574469,0.017549914893617024,-0.002766553191489362
2024-08-31,0.026283020408163264,0.0050830400000000005,0.020599632653061223,-0.008478874999999999,0.01997516666666667,0.031139530612244896,0.029440375,0.002380777777777777,0.047993979166666666,0.024425045454545456
2024-09-30,0.02125556,0.026117229166666662,0.031176061224489793,0.013180958333333334,0.027077312499999995,0.03896116326530613,0.019544729166666667,0.02628445454545454,0.022363958333333336,-0.0014268222222222219
2024-10-31,0.009683319148936173,-0.007015938775510204,0.013024755102040817,-0.016982369565217394,-0.015681520833333334,-0.008605304347826087,-0.010289714285714286,-0.0286056170212766,-0.002896979166666666,0.019970739130434786
2024-11-30,0.07905095833333334,0.06649545652173913,0.09287295555555557,0.07571828571428572,0.07743745833333333,0.05396238775510204,0.09374178723404254,0.06757589583333333,0.10323561224489797,0.09170068085106385
2024-12-31,-0.06906910416666667,-0.06351286666666667,-0.06829772340425534,-0.06262266666666667,-0.05302161224489796,-0.04150182978723404,-0.05300547916666667,-0.07493522448979592,-0.06236620833333333,-0.057726106382978704
