ticker,momentum_18m,roe_ttm,sector_rs_3m,analyst_rev_3m,macro_hy,composite
SYF,2.1383476611090897,0.5887134109424695,0.9110999972061005,0.8633760407163273,0.11626436737571065,0.6957876644125989
FSTR,1.9678686367545515,0.4220458064315213,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6947609862480195
RS,0.5651902466640792,0.5035924987424089,1.5891455937964527,0.5968146370538455,0.11626436737571065,0.6946410728632032
SFNC,0.9422173748275735,0.40845343666504935,0.9110999972061005,1.289874286576297,0.11626436737571065,0.6944627395993787
BJ,0.8180025837289228,0.7138290986081749,1.5891455937964527,0.33025323339136375,0.11626436737571065,0.6939045488147253
EXPR,-1.5430630839041093,1.1558387919857562,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6934902342842172
BECN,1.2378866114805442,0.5687698253197162,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6931088394702655
GLDD,1.6469110504395075,0.48015999510669793,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6925152267426218
CLOV,4.971007075970876,0.004638180376718771,0.9110999972061005,0.8367199003500786,0.11626436737571065,0.6923719345593383
TW,-0.16047069538643674,0.4660783094234304,0.9110999972061005,1.449811128773786,0.11626436737571065,0.6909992433906972
WMT,1.5166956967586682,0.5543676701026136,1.5891455937964527,0.33025323339136375,0.11626436737571065,0.6909671151961418
DNOW,1.1018357949176154,0.5836667608951644,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.689844320841288
GMTN,-0.16047069538643674,0.3154390393197978,1.5891455937964527,0.9166883214488237,0.11626436737571065,0.6896415791916146
CBRL,-0.8605850644358085,0.46074305122926124,1.5891455937964527,0.9166883214488237,0.11626436737571065,0.6891455635676436
OMX,-0.16047069538643674,0.41685704492528974,1.5891455937964527,0.810063759983831,0.11626436737571065,0.6884050221749831
MAY,-0.16047069538643674,0.46595966636095204,1.5891455937964527,0.7567514792513347,0.11626436737571065,0.6874052280919851
SGC,1.7958554391575254,0.42694302081721325,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.68732341478477
ABNB,0.276666817687415,0.9333002471092626,1.5891455937964527,0.19697253156012226,0.11626436737571065,0.6873079915967385
MC,1.9634366304653605,0.4819950549324316,0.9110999972061005,0.9700006021813189,0.11626436737571065,0.687019836675964
RUSHA,1.3284529910308664,0.5224506797963148,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6866363613859737
ITWO,-0.16047069538643674,1.563761498745025,0.40633962627559933,0.8367199003500786,0.11626436737571065,0.6862092460079514
AMZN,1.1586289210801806,0.5823420565919709,1.5891455937964527,0.35690937375761195,0.11626436737571065,0.6860385265404239
LTCH,1.1876173057249526,-0.04871703217709492,0.40633962627559933,2.164462251992886,0.11626436737571065,0.6859888034846842
COIN,4.971007075970876,0.5634918261531839,0.9110999972061005,0.2502848122926186,0.11626436737571065,0.6858213420176021
BHLB,0.8590720561485459,0.41021518471531443,0.9110999972061005,1.2632181462100496,0.11626436737571065,0.6843930554903814
NTIQ,-0.16047069538643674,0.22553260436504294,0.40633962627559933,2.164462251992886,0.11626436737571065,0.6837186921078724
HBI,1.8740333059928116,0.09646682548414733,1.5891455937964527,0.6767830581525895,0.11626436737571065,0.6823833784417545
JACK,-0.9168460405855071,1.242229729354429,1.5891455937964527,0.11700411046137948,0.11626436737571065,0.682010600705368
SG,4.971007075970876,0.18726926322781595,1.5891455937964527,-0.06958887210235837,0.11626436737571065,0.6815343124692289
KTB,2.5156883440613904,1.0215736278798433,1.5891455937964527,-0.3894625564973365,0.11626436737571065,0.6809456624348037
GRBK,0.7372673071730403,0.6198538421315752,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6802103282477068
RSI,4.971007075970876,0.3517632325143293,0.9618912349328478,0.38356551412386014,0.11626436737571065,0.6792528866733964
ELBO,-0.16047069538643674,0.510949079468948,1.5891455937964527,0.6767830581525895,0.11626436737571065,0.6790977136941821
CALM,1.9804636326175076,0.6053079207691281,,1.7163725324362678,0.11626436737571065,0.6780350765188882
FL,-0.11076729836371883,0.2549251788886528,1.5891455937964527,0.9166883214488237,0.11626436737571065,0.6777547071903536
SDPI,1.0644698343151753,0.6713987508884339,-0.32548466765083295,2.164462251992886,0.11626436737571065,0.6770506585847307
SCVL,1.2394064274299594,0.49804775011087765,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6763883374056371
MTRX,2.482908505415016,0.2335314823391131,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6757408277090958
SEZL,4.971007075970876,1.6225563363135724,-0.32548466765083295,0.38356551412386014,0.11626436737571065,0.6753144719620926
SHAK,1.6995391284073849,0.39141585092932996,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.6740698963988907
